Ausgangsjahr,Gemeinde_BFS_Nr,Gemeindename,Stadtkreis_BFS_Nr,Stadtkreis_Name,Gesetz_Nummer,Gesetz_Abk,Tatbestand,Straftaten_total,Straftaten_vollendet,Straftaten_versucht,Einwohner,Häufigkeitszahl
2010,69,Wallisellen,,,311.0,StGB,Einbrüche insgesamt,199,130,69,13283.0,15.0
2010,200,Wangen-Brüttisellen,,,311.0,StGB,Einbruchdiebstahl,48,32,16,7405.0,6.5
2010,200,Wangen-Brüttisellen,,,311.0,StGB,Einschleichdiebstahl,25,25,0,7405.0,3.4
2010,200,Wangen-Brüttisellen,,,311.0,StGB,Einbrüche insgesamt,73,57,16,7405.0,9.9
2010,70,Wasterkingen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,548.0,0.0
2010,70,Wasterkingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,548.0,0.0
2010,70,Wasterkingen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,548.0,0.0
2010,102,Weiach,,,311.0,StGB,Einbruchdiebstahl,5,4,1,992.0,5.0
2010,102,Weiach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,992.0,0.0
2010,102,Weiach,,,311.0,StGB,Einbrüche insgesamt,5,4,1,992.0,5.0
2010,251,Weiningen,,,311.0,StGB,Einbruchdiebstahl,26,18,8,4182.0,6.2
2010,251,Weiningen,,,311.0,StGB,Einschleichdiebstahl,13,13,0,4182.0,3.1
2010,251,Weiningen,,,311.0,StGB,Einbrüche insgesamt,39,31,8,4182.0,9.3
2010,180,Weisslingen,,,311.0,StGB,Einbruchdiebstahl,5,3,2,3161.0,1.6
2010,180,Weisslingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,3161.0,0.0
2010,180,Weisslingen,,,311.0,StGB,Einbrüche insgesamt,5,3,2,3161.0,1.6
2010,14,Wettswil,,,311.0,StGB,Einbruchdiebstahl,25,11,14,4457.0,5.6
2010,14,Wettswil,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4457.0,0.7
2010,14,Wettswil,,,311.0,StGB,Einbrüche insgesamt,28,14,14,4457.0,6.3
2010,121,Wetzikon,,,311.0,StGB,Einbruchdiebstahl,133,84,49,21586.0,6.2
2010,121,Wetzikon,,,311.0,StGB,Einschleichdiebstahl,30,26,4,21586.0,1.4
2010,121,Wetzikon,,,311.0,StGB,Einbrüche insgesamt,163,110,53,21586.0,7.6
2010,298,Wiesendangen,,,311.0,StGB,Einbruchdiebstahl,31,25,6,5699.0,5.4
2010,298,Wiesendangen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5699.0,0.9
2010,298,Wiesendangen,,,311.0,StGB,Einbrüche insgesamt,36,30,6,5699.0,6.3
2010,71,Wil,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1297.0,0.0
2010,71,Wil,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1297.0,0.8
2010,71,Wil,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1297.0,0.8
2010,181,Wila,,,311.0,StGB,Einbruchdiebstahl,14,11,3,1912.0,7.3
2010,181,Wila,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1912.0,0.5
2010,181,Wila,,,311.0,StGB,Einbrüche insgesamt,15,12,3,1912.0,7.8
2010,182,Wildberg,,,311.0,StGB,Einbruchdiebstahl,1,0,1,937.0,1.1
2010,182,Wildberg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,937.0,0.0
2010,182,Wildberg,,,311.0,StGB,Einbrüche insgesamt,1,0,1,937.0,1.1
2010,72,Winkel,,,311.0,StGB,Einbruchdiebstahl,38,25,13,3891.0,9.8
2010,72,Winkel,,,311.0,StGB,Einschleichdiebstahl,24,24,0,3891.0,6.2
2010,72,Winkel,,,311.0,StGB,Einbrüche insgesamt,62,49,13,3891.0,15.9
2010,230,Winterthur,,,311.0,StGB,Einbruchdiebstahl,648,450,198,99377.0,6.5
2010,230,Winterthur,,,311.0,StGB,Einschleichdiebstahl,213,208,5,99377.0,2.1
2010,230,Winterthur,,,311.0,StGB,Einbrüche insgesamt,861,658,203,99377.0,8.7
2010,293,Wädenswil,,,311.0,StGB,Einbruchdiebstahl,134,88,46,22953.0,5.8
2010,293,Wädenswil,,,311.0,StGB,Einschleichdiebstahl,26,25,1,22953.0,1.1
2010,293,Wädenswil,,,311.0,StGB,Einbrüche insgesamt,160,113,47,22953.0,7.0
2010,231,Zell,,,311.0,StGB,Einbruchdiebstahl,34,25,9,5259.0,6.5
2010,231,Zell,,,311.0,StGB,Einschleichdiebstahl,11,9,2,5259.0,2.1
2010,231,Zell,,,311.0,StGB,Einbrüche insgesamt,45,34,11,5259.0,8.6
2010,161,Zollikon,,,311.0,StGB,Einbruchdiebstahl,66,36,30,12049.0,5.5
2010,161,Zollikon,,,311.0,StGB,Einschleichdiebstahl,6,6,0,12049.0,0.5
2010,161,Zollikon,,,311.0,StGB,Einbrüche insgesamt,72,42,30,12049.0,6.0
2010,160,Zumikon,,,311.0,StGB,Einbruchdiebstahl,35,23,12,5072.0,6.9
2010,160,Zumikon,,,311.0,StGB,Einschleichdiebstahl,4,3,1,5072.0,0.8
2010,160,Zumikon,,,311.0,StGB,Einbrüche insgesamt,39,26,13,5072.0,7.7
2010,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einbruchdiebstahl,223,139,84,5607.0,39.8
2010,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einschleichdiebstahl,69,67,2,5607.0,12.3
2010,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einbrüche insgesamt,292,206,86,5607.0,52.1
2010,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einbruchdiebstahl,301,204,97,29421.0,10.2
2010,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einschleichdiebstahl,43,43,0,29421.0,1.5
2010,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einbrüche insgesamt,344,247,97,29421.0,11.7
2010,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einbruchdiebstahl,535,314,221,46108.0,11.6
2010,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einschleichdiebstahl,73,69,4,46108.0,1.6
2010,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einbrüche insgesamt,608,383,225,46108.0,13.2
2010,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einbruchdiebstahl,422,274,148,27056.0,15.6
2010,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einschleichdiebstahl,83,80,3,27056.0,3.1
2010,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einbrüche insgesamt,505,354,151,27056.0,18.7
2010,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einbruchdiebstahl,174,119,55,12714.0,13.7
2010,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einschleichdiebstahl,36,31,5,12714.0,2.8
2010,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einbrüche insgesamt,210,150,60,12714.0,16.5
2010,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einbruchdiebstahl,351,232,119,30203.0,11.6
2010,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einschleichdiebstahl,47,45,2,30203.0,1.6
2010,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einbrüche insgesamt,398,277,121,30203.0,13.2
2010,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einbruchdiebstahl,345,225,120,34843.0,9.9
2010,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einschleichdiebstahl,51,49,2,34843.0,1.5
2010,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einbrüche insgesamt,396,274,122,34843.0,11.4
2010,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einbruchdiebstahl,210,133,77,15431.0,13.6
2010,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einschleichdiebstahl,24,22,2,15431.0,1.6
2010,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einbrüche insgesamt,234,155,79,15431.0,15.2
2010,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einbruchdiebstahl,549,337,212,46875.0,11.7
2010,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einschleichdiebstahl,61,56,5,46875.0,1.3
2010,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einbrüche insgesamt,610,393,217,46875.0,13.0
2010,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einbruchdiebstahl,385,268,117,36474.0,10.6
2010,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einschleichdiebstahl,33,33,0,36474.0,0.9
2010,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einbrüche insgesamt,418,301,117,36474.0,11.5
2010,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einbruchdiebstahl,763,452,311,63092.0,12.1
2010,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einschleichdiebstahl,141,132,9,63092.0,2.2
2010,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einbrüche insgesamt,904,584,320,63092.0,14.3
2010,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einbruchdiebstahl,269,172,97,28991.0,9.3
2010,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einschleichdiebstahl,30,28,2,28991.0,1.0
2010,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einbrüche insgesamt,299,200,99,28991.0,10.3
2010,261,Zürich,,unbekannt,311.0,StGB,Einbruchdiebstahl,37,31,6,,
2010,261,Zürich,,unbekannt,311.0,StGB,Einschleichdiebstahl,5,5,0,,
2010,261,Zürich,,unbekannt,311.0,StGB,Einbrüche insgesamt,42,36,6,,
2010,7601,unbekannt ZH,,,311.0,StGB,Einbruchdiebstahl,3,3,0,,
2010,7601,unbekannt ZH,,,311.0,StGB,Einschleichdiebstahl,0,0,0,,
2010,7601,unbekannt ZH,,,311.0,StGB,Einbrüche insgesamt,3,3,0,,
2011,131,Adliswil,,,311.0,StGB,Einbruchdiebstahl,148,91,57,16502.0,9.0
2011,131,Adliswil,,,311.0,StGB,Einschleichdiebstahl,40,39,1,16502.0,2.4
2011,131,Adliswil,,,311.0,StGB,Einbrüche insgesamt,188,130,58,16502.0,11.4
2011,241,Aesch,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1034.0,1.0
2011,241,Aesch,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1034.0,0.0
2011,241,Aesch,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1034.0,1.0
2011,1,Aeugst,,,311.0,StGB,Einbruchdiebstahl,6,4,2,1824.0,3.3
2011,1,Aeugst,,,311.0,StGB,Einschleichdiebstahl,2,2,0,1824.0,1.1
2011,1,Aeugst,,,311.0,StGB,Einbrüche insgesamt,8,6,2,1824.0,4.4
2011,2,Affoltern,,,311.0,StGB,Einbruchdiebstahl,103,67,36,11091.0,9.3
2011,2,Affoltern,,,311.0,StGB,Einschleichdiebstahl,26,24,2,11091.0,2.3
2011,2,Affoltern,,,311.0,StGB,Einbrüche insgesamt,129,91,38,11091.0,11.6
2011,211,Altikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,604.0,1.7
2011,211,Altikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,604.0,1.7
2011,211,Altikon,,,311.0,StGB,Einbrüche insgesamt,2,2,0,604.0,3.3
2011,291,Andelfingen,,,311.0,StGB,Einbruchdiebstahl,24,16,8,2894.0,8.3
2011,291,Andelfingen,,,311.0,StGB,Einschleichdiebstahl,5,4,1,2894.0,1.7
2011,291,Andelfingen,,,311.0,StGB,Einbrüche insgesamt,29,20,9,2894.0,10.0
2011,51,Bachenbülach,,,311.0,StGB,Einbruchdiebstahl,20,10,10,3885.0,5.1
2011,51,Bachenbülach,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3885.0,1.3
2011,51,Bachenbülach,,,311.0,StGB,Einbrüche insgesamt,25,15,10,3885.0,6.4
2011,81,Bachs,,,311.0,StGB,Einbruchdiebstahl,0,0,0,574.0,0.0
2011,81,Bachs,,,311.0,StGB,Einschleichdiebstahl,0,0,0,574.0,0.0
2011,81,Bachs,,,311.0,StGB,Einbrüche insgesamt,0,0,0,574.0,0.0
2011,52,Bassersdorf,,,311.0,StGB,Einbruchdiebstahl,79,54,25,11077.0,7.1
2011,52,Bassersdorf,,,311.0,StGB,Einschleichdiebstahl,9,9,0,11077.0,0.8
2011,52,Bassersdorf,,,311.0,StGB,Einbrüche insgesamt,88,63,25,11077.0,7.9
2011,297,Bauma,,,311.0,StGB,Einbruchdiebstahl,21,9,12,4530.0,4.6
2011,297,Bauma,,,311.0,StGB,Einschleichdiebstahl,4,4,0,4530.0,0.9
2011,297,Bauma,,,311.0,StGB,Einbrüche insgesamt,25,13,12,4530.0,5.5
2011,22,Benken,,,311.0,StGB,Einbruchdiebstahl,6,5,1,798.0,7.5
2011,22,Benken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,798.0,0.0
2011,22,Benken,,,311.0,StGB,Einbrüche insgesamt,6,5,1,798.0,7.5
2011,23,Berg,,,311.0,StGB,Einbruchdiebstahl,0,0,0,599.0,0.0
2011,23,Berg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,599.0,0.0
2011,23,Berg,,,311.0,StGB,Einbrüche insgesamt,0,0,0,599.0,0.0
2011,242,Birmensdorf,,,311.0,StGB,Einbruchdiebstahl,42,29,13,5882.0,7.1
2011,242,Birmensdorf,,,311.0,StGB,Einschleichdiebstahl,16,16,0,5882.0,2.7
2011,242,Birmensdorf,,,311.0,StGB,Einbrüche insgesamt,58,45,13,5882.0,9.9
2011,3,Bonstetten,,,311.0,StGB,Einbruchdiebstahl,16,11,5,5159.0,3.1
2011,3,Bonstetten,,,311.0,StGB,Einschleichdiebstahl,8,8,0,5159.0,1.6
2011,3,Bonstetten,,,311.0,StGB,Einbrüche insgesamt,24,19,5,5159.0,4.7
2011,82,Boppelsen,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1288.0,1.6
2011,82,Boppelsen,,,311.0,StGB,Einschleichdiebstahl,4,4,0,1288.0,3.1
2011,82,Boppelsen,,,311.0,StGB,Einbrüche insgesamt,6,5,1,1288.0,4.7
2011,213,Brütten,,,311.0,StGB,Einbruchdiebstahl,20,14,6,1926.0,10.4
2011,213,Brütten,,,311.0,StGB,Einschleichdiebstahl,5,5,0,1926.0,2.6
2011,213,Brütten,,,311.0,StGB,Einbrüche insgesamt,25,19,6,1926.0,13.0
2011,112,Bubikon,,,311.0,StGB,Einbruchdiebstahl,23,13,10,6586.0,3.5
2011,112,Bubikon,,,311.0,StGB,Einschleichdiebstahl,13,10,3,6586.0,2.0
2011,112,Bubikon,,,311.0,StGB,Einbrüche insgesamt,36,23,13,6586.0,5.5
2011,24,Buch,,,311.0,StGB,Einbruchdiebstahl,0,0,0,874.0,0.0
2011,24,Buch,,,311.0,StGB,Einschleichdiebstahl,0,0,0,874.0,0.0
2011,24,Buch,,,311.0,StGB,Einbrüche insgesamt,0,0,0,874.0,0.0
2011,83,Buchs,,,311.0,StGB,Einbruchdiebstahl,39,33,6,5529.0,7.1
2011,83,Buchs,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5529.0,1.1
2011,83,Buchs,,,311.0,StGB,Einbrüche insgesamt,45,39,6,5529.0,8.1
2011,111,Bäretswil,,,311.0,StGB,Einbruchdiebstahl,14,9,5,4807.0,2.9
2011,111,Bäretswil,,,311.0,StGB,Einschleichdiebstahl,4,4,0,4807.0,0.8
2011,111,Bäretswil,,,311.0,StGB,Einbrüche insgesamt,18,13,5,4807.0,3.7
2011,53,Bülach,,,311.0,StGB,Einbruchdiebstahl,84,57,27,17511.0,4.8
2011,53,Bülach,,,311.0,StGB,Einschleichdiebstahl,50,50,0,17511.0,2.9
2011,53,Bülach,,,311.0,StGB,Einbrüche insgesamt,134,107,27,17511.0,7.7
2011,25,Dachsen,,,311.0,StGB,Einbruchdiebstahl,10,8,2,1939.0,5.2
2011,25,Dachsen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1939.0,0.0
2011,25,Dachsen,,,311.0,StGB,Einbrüche insgesamt,10,8,2,1939.0,5.2
2011,86,Dielsdorf,,,311.0,StGB,Einbruchdiebstahl,34,21,13,5643.0,6.0
2011,86,Dielsdorf,,,311.0,StGB,Einschleichdiebstahl,31,29,2,5643.0,5.5
2011,86,Dielsdorf,,,311.0,StGB,Einbrüche insgesamt,65,50,15,5643.0,11.5
2011,243,Dietikon,,,311.0,StGB,Einbruchdiebstahl,199,117,82,23624.0,8.4
2011,243,Dietikon,,,311.0,StGB,Einschleichdiebstahl,54,54,0,23624.0,2.3
2011,243,Dietikon,,,311.0,StGB,Einbrüche insgesamt,253,171,82,23624.0,10.7
2011,54,Dietlikon,,,311.0,StGB,Einbruchdiebstahl,65,41,24,7063.0,9.2
2011,54,Dietlikon,,,311.0,StGB,Einschleichdiebstahl,16,16,0,7063.0,2.3
2011,54,Dietlikon,,,311.0,StGB,Einbrüche insgesamt,81,57,24,7063.0,11.5
2011,216,Dinhard,,,311.0,StGB,Einbruchdiebstahl,4,3,1,1394.0,2.9
2011,216,Dinhard,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1394.0,2.2
2011,216,Dinhard,,,311.0,StGB,Einbrüche insgesamt,7,6,1,1394.0,5.0
2011,26,Dorf,,,311.0,StGB,Einbruchdiebstahl,2,2,0,632.0,3.2
2011,26,Dorf,,,311.0,StGB,Einschleichdiebstahl,0,0,0,632.0,0.0
2011,26,Dorf,,,311.0,StGB,Einbrüche insgesamt,2,2,0,632.0,3.2
2011,214,Dägerlen,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1005.0,1.0
2011,214,Dägerlen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1005.0,1.0
2011,214,Dägerlen,,,311.0,StGB,Einbrüche insgesamt,2,2,0,1005.0,2.0
2011,84,Dällikon,,,311.0,StGB,Einbruchdiebstahl,48,32,16,3611.0,13.3
2011,84,Dällikon,,,311.0,StGB,Einschleichdiebstahl,7,7,0,3611.0,1.9
2011,84,Dällikon,,,311.0,StGB,Einbrüche insgesamt,55,39,16,3611.0,15.2
2011,85,Dänikon,,,311.0,StGB,Einbruchdiebstahl,4,4,0,1910.0,2.1
2011,85,Dänikon,,,311.0,StGB,Einschleichdiebstahl,4,3,1,1910.0,2.1
2011,85,Dänikon,,,311.0,StGB,Einbrüche insgesamt,8,7,1,1910.0,4.2
2011,215,Dättlikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,745.0,0.0
2011,215,Dättlikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,745.0,0.0
2011,215,Dättlikon,,,311.0,StGB,Einbrüche insgesamt,0,0,0,745.0,0.0
2011,191,Dübendorf,,,311.0,StGB,Einbruchdiebstahl,171,119,52,24831.0,6.9
2011,191,Dübendorf,,,311.0,StGB,Einschleichdiebstahl,39,37,2,24831.0,1.6
2011,191,Dübendorf,,,311.0,StGB,Einbrüche insgesamt,210,156,54,24831.0,8.5
2011,113,Dürnten,,,311.0,StGB,Einbruchdiebstahl,12,10,2,6672.0,1.8
2011,113,Dürnten,,,311.0,StGB,Einschleichdiebstahl,4,4,0,6672.0,0.6
2011,113,Dürnten,,,311.0,StGB,Einbrüche insgesamt,16,14,2,6672.0,2.4
2011,192,Egg,,,311.0,StGB,Einbruchdiebstahl,31,22,9,7999.0,3.9
2011,192,Egg,,,311.0,StGB,Einschleichdiebstahl,7,7,0,7999.0,0.9
2011,192,Egg,,,311.0,StGB,Einbrüche insgesamt,38,29,9,7999.0,4.8
2011,55,Eglisau,,,311.0,StGB,Einbruchdiebstahl,5,4,1,4217.0,1.2
2011,55,Eglisau,,,311.0,StGB,Einschleichdiebstahl,11,9,2,4217.0,2.6
2011,55,Eglisau,,,311.0,StGB,Einbrüche insgesamt,16,13,3,4217.0,3.8
2011,294,Elgg,,,311.0,StGB,Einbruchdiebstahl,23,13,10,4384.0,5.2
2011,294,Elgg,,,311.0,StGB,Einschleichdiebstahl,8,6,2,4384.0,1.8
2011,294,Elgg,,,311.0,StGB,Einbrüche insgesamt,31,19,12,4384.0,7.1
2011,218,Ellikon,,,311.0,StGB,Einbruchdiebstahl,8,6,2,886.0,9.0
2011,218,Ellikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,886.0,1.1
2011,218,Ellikon,,,311.0,StGB,Einbrüche insgesamt,9,7,2,886.0,10.2
2011,219,Elsau,,,311.0,StGB,Einbruchdiebstahl,29,21,8,3329.0,8.7
2011,219,Elsau,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3329.0,1.5
2011,219,Elsau,,,311.0,StGB,Einbrüche insgesamt,34,26,8,3329.0,10.2
2011,56,Embrach,,,311.0,StGB,Einbruchdiebstahl,25,13,12,8860.0,2.8
2011,56,Embrach,,,311.0,StGB,Einschleichdiebstahl,17,17,0,8860.0,1.9
2011,56,Embrach,,,311.0,StGB,Einbrüche insgesamt,42,30,12,8860.0,4.7
2011,151,Erlenbach,,,311.0,StGB,Einbruchdiebstahl,15,10,5,5258.0,2.9
2011,151,Erlenbach,,,311.0,StGB,Einschleichdiebstahl,8,8,0,5258.0,1.5
2011,151,Erlenbach,,,311.0,StGB,Einbrüche insgesamt,23,18,5,5258.0,4.4
2011,172,Fehraltorf,,,311.0,StGB,Einbruchdiebstahl,31,25,6,5883.0,5.3
2011,172,Fehraltorf,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5883.0,0.8
2011,172,Fehraltorf,,,311.0,StGB,Einbrüche insgesamt,36,30,6,5883.0,6.1
2011,27,Feuerthalen,,,311.0,StGB,Einbruchdiebstahl,17,14,3,3490.0,4.9
2011,27,Feuerthalen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3490.0,0.9
2011,27,Feuerthalen,,,311.0,StGB,Einbrüche insgesamt,20,17,3,3490.0,5.7
2011,114,Fischenthal,,,311.0,StGB,Einbruchdiebstahl,5,2,3,2303.0,2.2
2011,114,Fischenthal,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2303.0,0.4
2011,114,Fischenthal,,,311.0,StGB,Einbrüche insgesamt,6,3,3,2303.0,2.6
2011,28,Flaach,,,311.0,StGB,Einbruchdiebstahl,10,8,2,1227.0,8.1
2011,28,Flaach,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1227.0,0.0
2011,28,Flaach,,,311.0,StGB,Einbrüche insgesamt,10,8,2,1227.0,8.1
2011,29,Flurlingen,,,311.0,StGB,Einbruchdiebstahl,13,11,2,1428.0,9.1
2011,29,Flurlingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1428.0,0.0
2011,29,Flurlingen,,,311.0,StGB,Einbrüche insgesamt,13,11,2,1428.0,9.1
2011,57,Freienstein-Teufen,,,311.0,StGB,Einbruchdiebstahl,5,3,2,2294.0,2.2
2011,57,Freienstein-Teufen,,,311.0,StGB,Einschleichdiebstahl,4,4,0,2294.0,1.7
2011,57,Freienstein-Teufen,,,311.0,StGB,Einbrüche insgesamt,9,7,2,2294.0,3.9
2011,193,Fällanden,,,311.0,StGB,Einbruchdiebstahl,27,18,9,7982.0,3.4
2011,193,Fällanden,,,311.0,StGB,Einschleichdiebstahl,13,11,2,7982.0,1.6
2011,193,Fällanden,,,311.0,StGB,Einbrüche insgesamt,40,29,11,7982.0,5.0
2011,244,Geroldswil,,,311.0,StGB,Einbruchdiebstahl,20,13,7,4673.0,4.3
2011,244,Geroldswil,,,311.0,StGB,Einschleichdiebstahl,7,7,0,4673.0,1.5
2011,244,Geroldswil,,,311.0,StGB,Einbrüche insgesamt,27,20,7,4673.0,5.8
2011,58,Glattfelden,,,311.0,StGB,Einbruchdiebstahl,11,8,3,4261.0,2.6
2011,58,Glattfelden,,,311.0,StGB,Einschleichdiebstahl,2,1,1,4261.0,0.5
2011,58,Glattfelden,,,311.0,StGB,Einbrüche insgesamt,13,9,4,4261.0,3.1
2011,115,Gossau,,,311.0,StGB,Einbruchdiebstahl,33,23,10,9561.0,3.5
2011,115,Gossau,,,311.0,StGB,Einschleichdiebstahl,2,2,0,9561.0,0.2
2011,115,Gossau,,,311.0,StGB,Einbrüche insgesamt,35,25,10,9561.0,3.7
2011,194,Greifensee,,,311.0,StGB,Einbruchdiebstahl,32,21,11,5098.0,6.3
2011,194,Greifensee,,,311.0,StGB,Einschleichdiebstahl,8,6,2,5098.0,1.6
2011,194,Greifensee,,,311.0,StGB,Einbrüche insgesamt,40,27,13,5098.0,7.8
2011,116,Grüningen,,,311.0,StGB,Einbruchdiebstahl,9,7,2,3163.0,2.8
2011,116,Grüningen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3163.0,0.9
2011,116,Grüningen,,,311.0,StGB,Einbrüche insgesamt,12,10,2,3163.0,3.8
2011,220,Hagenbuch,,,311.0,StGB,Einbruchdiebstahl,3,3,0,1103.0,2.7
2011,220,Hagenbuch,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1103.0,0.9
2011,220,Hagenbuch,,,311.0,StGB,Einbrüche insgesamt,4,4,0,1103.0,3.6
2011,4,Hausen,,,311.0,StGB,Einbruchdiebstahl,8,8,0,3360.0,2.4
2011,4,Hausen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3360.0,0.3
2011,4,Hausen,,,311.0,StGB,Einbrüche insgesamt,9,9,0,3360.0,2.7
2011,5,Hedingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,3410.0,4.1
2011,5,Hedingen,,,311.0,StGB,Einschleichdiebstahl,4,4,0,3410.0,1.2
2011,5,Hedingen,,,311.0,StGB,Einbrüche insgesamt,18,15,3,3410.0,5.3
2011,31,Henggart,,,311.0,StGB,Einbruchdiebstahl,9,6,3,2213.0,4.1
2011,31,Henggart,,,311.0,StGB,Einschleichdiebstahl,5,5,0,2213.0,2.3
2011,31,Henggart,,,311.0,StGB,Einbrüche insgesamt,14,11,3,2213.0,6.3
2011,152,Herrliberg,,,311.0,StGB,Einbruchdiebstahl,25,20,5,6083.0,4.1
2011,152,Herrliberg,,,311.0,StGB,Einschleichdiebstahl,6,6,0,6083.0,1.0
2011,152,Herrliberg,,,311.0,StGB,Einbrüche insgesamt,31,26,5,6083.0,5.1
2011,221,Hettlingen,,,311.0,StGB,Einbruchdiebstahl,21,11,10,2963.0,7.1
2011,221,Hettlingen,,,311.0,StGB,Einschleichdiebstahl,9,9,0,2963.0,3.0
2011,221,Hettlingen,,,311.0,StGB,Einbrüche insgesamt,30,20,10,2963.0,10.1
2011,117,Hinwil,,,311.0,StGB,Einbruchdiebstahl,50,35,15,10379.0,4.8
2011,117,Hinwil,,,311.0,StGB,Einschleichdiebstahl,16,11,5,10379.0,1.5
2011,117,Hinwil,,,311.0,StGB,Einbrüche insgesamt,66,46,20,10379.0,6.4
2011,173,Hittnau,,,311.0,StGB,Einbruchdiebstahl,6,3,3,3478.0,1.7
2011,173,Hittnau,,,311.0,StGB,Einschleichdiebstahl,4,4,0,3478.0,1.2
2011,173,Hittnau,,,311.0,StGB,Einbrüche insgesamt,10,7,3,3478.0,2.9
2011,59,Hochfelden,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1996.0,1.0
2011,59,Hochfelden,,,311.0,StGB,Einschleichdiebstahl,2,2,0,1996.0,1.0
2011,59,Hochfelden,,,311.0,StGB,Einbrüche insgesamt,4,3,1,1996.0,2.0
2011,153,Hombrechtikon,,,311.0,StGB,Einbruchdiebstahl,36,23,13,7993.0,4.5
2011,153,Hombrechtikon,,,311.0,StGB,Einschleichdiebstahl,13,13,0,7993.0,1.6
2011,153,Hombrechtikon,,,311.0,StGB,Einbrüche insgesamt,49,36,13,7993.0,6.1
2011,295,Horgen,,,311.0,StGB,Einbruchdiebstahl,89,65,24,21055.0,4.2
